,overall,reviewTime,reviewerID,style,reviewText,summary,product_id,place,age,gender
1003,5,"07 18, 2017",AN5PL4KUZS35E,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",,Five Stars,P08938,Pondicherry,45,female
1004,5,"07 18, 2017",A37EEIAK5YJGTS,"{'Size:': ' 9 B(M) US', 'Color:': ' Black'}",Nice,Five Stars,P01996,Madhya Pradesh,42,female
1005,5,"07 18, 2017",A87LWEOT3ZJU7,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/Hyper Violet/Total Crimson/White'}",These are the best shoes I have ever use for my workouts!!! I love them and buy them in bulk!!! LOL,These are the best shoes I have ever use for my workouts,P03134,Sikkim,54,male
1006,5,"07 18, 2017",A1LCV2UNXGHB0W,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",I love these shoes.  They fit as expected and they look really nice on.  These shoes have a narrow base which I really like.  I don't like the ones that make your foot look wide.,I love these shoes,P04165,Karnataka,54,male
1007,5,"07 15, 2017",A3O0UBMD8CSF1V,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",Love this product.  Great fit.,Five Stars,P04910,Gujarat,59,female
1008,3,"07 15, 2017",A184AKBVD3WI86,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Very low cut heel so if you training and pushing sleds - I ran right out of shoes! Although the traction on toe and heel are great,Low cut heels,P02903,Assam,17,male
1009,5,"07 9, 2017",A3I0ZDRING4F8W,"{'Size:': ' 10 B(M) US', 'Color:': ' Racer Blue/Obsidian/Blue Tint'}",Just what I needed for Group Fight class. Quick movements and footwork are so easy in these sneakers. Love them.,Perfect,P06917,Pondicherry,34,male
1010,5,"07 8, 2017",AXZ02W7FMBC35,"{'Size:': ' 9.5 D Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Love! Great price too.,Exactly what I wanted,P01996,Sikkim,20,male
1011,4,"07 7, 2017",A29K85C92Z8HGR,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","It's been a long time since I've worked a cross training shoe. This shoe is very light and minimally passed compared to running shoes. That's not meant to be a knock, just a fact.

I ordered the shoes half a size up because as a former runner, I'm used to my feet needing room to spread and swell. I wish I hadn't because they feel a little roomy. I have orthotics, so I think I can remedy the issue once I swap those in.

Otherwise, very good shoes",Light shoes,P04657,Rajasthan,69,male
1012,3,"07 1, 2017",AE6W48FPMKO4L,"{'Size:': ' 6 B(M) US', 'Color:': ' Black'}","Good indoor training shoes for running on treadmill, doing lunges and regular exercises at the gym. These are very flexible, light weight and comfortable. Grip is okay - sticky rubber is used only at the edges of heel and toe areas so I slipped a little when I worked on cable machines, resistance band, etc. on un-carpeted floor.  I would emphasize that if you do lifting as a part of your everyday routine workout I would not recommend them because mine (cushion) lasted only for six months and this is the reason I gave three stars. Other than that, I liked them!",Good indoor training shoes,P02079,Karnataka,65,female
1013,5,"06 30, 2017",AKY3EYDEZVW6C,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Perf.,So Perf.,P09920,Pondicherry,21,male
1014,5,"06 28, 2017",A1GQ2TRY8J631M,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Ocean Fog/Blue Grey/Mango'}",Best shoes ever!!!,Five Stars,P08187,Gujarat,27,female
1015,5,"06 26, 2017",A21M1G84SE8SOO,"{'Size:': ' 8 B(M) US', 'Color:': ' Grey'}",Fit good,Five Stars,P00348,Andhra Pradesh,67,male
1016,5,"06 21, 2017",AU2OMN6TEN4GA,"{'Size:': ' 9 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",I use these for my Cardio Dance class and they are perfect and very cute. I would definitely recommend. They also cam earlier than expected!!,Great work out shoe,P01633,Kerala,10,male
1017,5,"06 20, 2017",A2PJ5F6BY1TZNK,"{'Size:': ' 9 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}","I love these shoes so much that  I reordered another pair online. It's hard to find shoes that fit my really wide feet! The heel back is my favorite part on them, they're thin and feel like another layer of skin, not bulky or tight at all.  I walked all over Europe in these!",I love these shoes so much that I reordered another pair ...,P07423,Delhi,34,female
1018,5,"06 20, 2017",A3B23RZXRXYT9Q,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Love these sneakers. Light weight and comfortable even without socks.,"Comfortable, light weight, nice.",P07954,Assam,29,male
1019,4,"06 19, 2017",A3JTZ664IGZIOK,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Nice product,Four Stars,P07423,Rajasthan,21,female
1020,5,"06 19, 2017",A2JOUOASELY1XR,"{'Size:': ' 11 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",I feel like this pair of shoes was made for my feet. Great fit and comfort! Very pleased with this purchase.,I feel like this pair of shoes was made for my feet,P05182,Gujarat,30,female
1021,5,"06 19, 2017",ADTQ22MUSQFIR,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Quick tranasaction!!!  Loved the shoes!!!  Would purchase from them again!!!,Awesome shoes!!!,P06650,Gujarat,19,male
1022,3,"06 16, 2017",A1OM5S4Z9J2JQQ,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","I got the impression it's cushiony and comfy by reading the reviews on this product, when i tried it on it was a much firmer than my other work shoes, i'm standing all day and need enough support and comfort, this isn't the right product for that.
So i had to return it, but i would assume it would work fine for training.

It looks decent and clean. and seems sturdy.  just not the right thing for me.
I was refunded instantly upon returning so.. credit for that.",Just wasn't what i was looking for,P08749,Goa,69,female
1023,5,"06 15, 2017",AXJZFD1IUBAE7,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","So comfortable, I don't even feel like I have a sneaker on. Based on the other reviews I got a half a size up and glad I did.","So comfortable, I don't even feel like I have a ...",P09920,Goa,58,female
1024,5,"06 15, 2017",A3UO0DDWXIJ8DW,"{'Size:': ' 9 B(M) US', 'Color:': ' Racer Blue/Obsidian/Blue Tint'}",they are very comfortable feel like you have nothing on.,Five Stars,P08265,Punjab,15,female
1025,5,"06 14, 2017",A4GR8SDFRBSDV,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}",My favorite nike shoe,Five Stars,P02254,Gujarat,16,male
1026,5,"06 13, 2017",A29ACU3O9IMICZ,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Ocean Fog/Blue Grey/Mango'}",Super comfortable and extremely lightweight. Great for crossfit!,Five Stars,P09567,Sikkim,56,male
1027,5,"06 8, 2017",A9C9408H23DRM,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",Beautiful I love them comfy,Five Stars,P08792,Gujarat,41,female
1028,1,"06 5, 2017",A3T9CL6JYWAP40,"{'Size:': ' 8.5 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",I've not even had them a month and the bottom is coming off. I'm not happy!,Falling apart already!!,P04549,Uttar Pradesh,46,male
1029,5,"06 2, 2017",A3W0GO31B8Y2KE,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Love them! Fit exactly as expected in length and width! I would definitely buy these again.,Five Stars,P04955,Assam,38,male
1030,5,"05 30, 2017",A3GQXGVAIH5EU4,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Great shoes,Five Stars,P04155,Sikkim,26,male
1031,5,"05 30, 2017",A14LVJDMDABMML,"{'Size:': ' 10 B(M) US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}","My second pair, love the fit, light weight and great support.",love the fit,P04549,Haryana,20,female
1032,4,"05 29, 2017",AJWKZNI5VHW86,"{'Size:': ' 9 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",I have wide feet and these were too narrow but very nice looking.,Nike,P03496,Tamil Nadu,16,female
1033,3,"05 25, 2017",A3J4XAGMLTHFHZ,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Ugh... way to large - is this for a man?,Nope,P04165,Karnataka,11,male
1034,5,"05 22, 2017",A12FBA7DCFE5W7,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",The shoe fit has expected. It is comfortable.,It is comfortable.,P03609,West Bangal,69,male
1035,5,"05 22, 2017",A2ZE58RF22658T,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","They fit great, look great, are quite comfortable and are just what I was looking for!",Perfect cross trainers,P03090,Tamil Nadu,50,male
1036,5,"05 19, 2017",AT7UEQ7UJB0RU,"{'Size:': ' 7.5 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}","Super comfy, true Size , I use them for boot Camp,  cross fit and they are great , absolutely recommended it.",Great training shoes,P02221,Uttar Pradesh,54,female
1037,5,"05 19, 2017",AT7UEQ7UJB0RU,"{'Size:': ' 10 B(M) US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}","Love them absolutely comfortable. I'm very picky with sneakers and this ones for the price are great I use them for cross fit , boot camp & they work great . The sole is very flexible , true size . I have a wide feet and they fit perfectly. Very nice looking Great sneakers.",Amazing training Sneakers.,P07798,Uttar Pradesh,54,female
1038,4,"05 18, 2017",A10WPKF2VH1JWY,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Wife happy with fit.,HIIT shoes,P07650,Lakshadweep,56,male
1039,4,"05 15, 2017",A2ABEGA0S52R5E,"{'Size:': ' 8 B(M) US', 'Color:': ' Grey'}",They run big. Order a full size smaller.,Four Stars,P00980,Madhya Pradesh,22,female
1040,3,"05 10, 2017",ADD8OMIBXZ89G,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","Super light and very comfortable. I'm a runner and they lack a bit in arch support, so the soles of my feet are a sore. I'm going to add an insert to try fix the problem.",Lack support but overall good shoe,P09587,Maharashtra,45,female
1041,5,"05 7, 2017",A1P2JWDZ4SFW78,"{'Size:': ' 6.5 B(M) US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}","Just because they are white, they do need a washing regularly but I have received many compliments on how pretty these white and pink shoes are. Extremely good Nike quality. Highly recommended.",Adorable shoes,P00705,Madhya Pradesh,28,female
1042,5,"05 6, 2017",AI4KO5XDRKDFR,"{'Size:': ' 9.5 D Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Arrived in time. Fit as exoected. They take some breaking in but I wore them 2 days in a row for more than five hours per day.,Wide sneaker for wide feet,P00348,Madhya Pradesh,68,female
1043,5,"05 5, 2017",A24DSR6Y3A08QM,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Cool Grey/Volt-pure Platinum'}",I've been using these to exercise and they are nice a roomy and allow my feet to breath. Also love the colors.,I've been using these to exercise and they are nice a roomy and allow my feet to breath,P02326,Punjab,47,female
1044,5,"05 3, 2017",A1E4Y7BABMEA03,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Comfortable from the start and very light.,Five Stars,P05385,Tamil Nadu,34,male
1045,5,"05 3, 2017",AJDX5KE665V0K,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",As expected.,Five Stars,P08116,Kerala,51,female
1046,4,"05 2, 2017",A1SR58S4CXKU5G,"{'Size:': ' 6.5 B(M) US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}","Lightweight, comfortable, supportive. Very happy I bought these shoes for working out.",Great training shoes,P08499,Haryana,20,female
1047,5,"05 1, 2017",A3D71DQPAAI6O4,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Pink Blast/Stealth/Hyper Pink/White'}","I love these and have them in a light blue too. Very light weight, airy, and comfortable.",Five Stars,P08099,Uttar Pradesh,27,male
1048,5,"04 28, 2017",AASAT3YLO3WTB,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}",good quality,Five Stars,P08461,Goa,49,female
1049,4,"04 27, 2017",A1RNS06YMZXM0K,"{'Size:': ' 7.5 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Very comfortable sneakers and I also like the way it fits.,Four Stars,P03333,Lakshadweep,69,male
1050,4,"04 27, 2017",A21SV1XYXF2GK,"{'Size:': ' 7 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}","Purchased to wear for weightlifting and Zumba. Zumba trial was last night, and they were great! Super comfortable, good ventilation! Not too much padding, very minimalist, which is just what I wanted",and they were great! Super comfortable,P08116,Rajasthan,18,male
1051,5,"04 26, 2017",A17DW041T4X7TJ,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Comfortable and lightweight.,Five Stars,P08265,Haryana,60,male
1052,5,"04 25, 2017",A14TS9PCRLLWEG,"{'Size:': ' 9 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}","I love these shoes my second pair of 40 plus $ shoes and they both have certainly out done the $100 K-swiss that I'm looking to return . The shoes are extremely comfortable, all my clients love them, just wish they came in more colors.",I love these shoes my second pair of 40 plus $ ...,P08116,Haryana,56,male
1053,4,"04 24, 2017",A2ZMHBMNYFXOX7,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","They fit as expected and perfect for training, the shoelaces are a little bit too long. Other than that these shoes are as I expected them !",They fit as expected and perfect for training,P04549,Pondicherry,15,male
1054,5,"04 24, 2017",A1K0VEMIB5QF7I,"{'Size:': ' 7 B(M) US', 'Color:': ' Grey'}",Extremely well fitting and light weight,Five Stars,P02326,West Bangal,54,male
1055,5,"04 20, 2017",A135KOM855ZA5,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Perfect,Five Stars,P08675,Sikkim,68,female
1056,5,"04 19, 2017",A2IAB9QOQH3IA6,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Love them,Five Stars,P02079,Maharashtra,34,male
1057,5,"04 18, 2017",A3S1CGGMXE41RR,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}","I love these shoes and have worn them for a long time. That are comfy, thinner on the top & sole and are very cute!",Very Good For Everyday,P09212,Gujarat,52,male
1058,5,"04 17, 2017",A3B4FM5VE99X4P,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Fast shipping and turned out as expected. Couldn't be happier.,Great shoes,P09217,Karnataka,16,female
1059,5,"04 15, 2017",AKJVCU7H1KDWI,"{'Size:': ' 6 B(M) US', 'Color:': ' black'}",I have been wearing for a solid week during my work outs & they are great for comfort and they are light weight.,Love these shoes,P06650,Uttar Pradesh,59,female
1060,5,"04 14, 2017",AFD4WKNPLPS3I,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Love these shoes for circuit training.,Five Stars,P08749,Delhi,55,female
1061,4,"04 11, 2017",A36GUL3Z65YSIP,"{'Size:': ' 11 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Super comfortable. I joined Cross Fit and this is the perfect shoe.,Super comfortable. I joined Cross Fit and this is ...,P01948,Gujarat,19,male
1062,5,"04 11, 2017",AT72GRKOXVE25,"{'Size:': ' 10 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",just do it :),Five Stars,P07818,Maharashtra,53,male
1063,5,"04 10, 2017",A2AEJ9NTLWD61V,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}","Love these, comfortable, light weight, great fit.",Sooo comfortable,P04165,Kerala,43,male
1064,5,"04 10, 2017",AWEIW3G1E0MKO,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",I love this show.,So happy.,P05676,Rajasthan,48,male
1065,4,"04 10, 2017",A2IFCGU2IQ6KAV,"{'Size:': ' 11 B(M) US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}","The shoes are true to size. I am used to wearing running shoes so these have been an adjustment. Overall, the shoe is nice and provides well for my HIIT and Grit classes I take.",the shoe is nice and provides well for my HIIT and Grit classes ...,P08717,Delhi,50,female
1066,5,"04 8, 2017",A2AGT9INDKDK6B,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Love them!  I ordered an 8.5 because I usually wear that size but these are a bit big. I wish I ordered an 8. They are really comfortable and I enjoy wearing them.,"Look amazing, runs slightly big.",P06819,Maharashtra,47,female
1067,4,"04 5, 2017",A2Q6OH5LUQXPFV,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Very comfortable.,Four Stars,P03344,Punjab,32,female
1068,5,"04 5, 2017",ADLAYE3PNYFJM,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Very nice shoes.  Comfortable.,Five Stars,P03232,Madhya Pradesh,20,male
1069,5,"04 4, 2017",AZ7LUSY20ZFSC,"{'Size:': ' 10 B(M) US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",Very comfortable. I love wearing them.,Five Stars,P08513,Pondicherry,14,female
1070,5,"04 2, 2017",A1L7TD1CZQDK6R,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",Great fit so comfortable love them!!!!!,Five Stars,P02116,Tamil Nadu,41,male
1071,4,"03 30, 2017",A3T1O294HJJTUH,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",A nice lightweight shoe. Not a lot of cushion so I wouldn't run long distances in them.,Decent little shoe for the price.,P03090,West Bangal,15,female
